Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Experiment	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	MS/MS / s	Identified MS/MS / s	MS/MS identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	643	606	5.2716	0.50775	38.218	630250	11744000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.275	8.243	8.243	216.6	201.7	6.824	0	6.824	0	0	0	0		NaN	NaN	574190.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	644	607	5.28	0.51982	38.044	665380	11960000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.274	8.233	8.233	216.5	201.7	6.795	0	6.795	0	0	0	0		NaN	NaN	590483.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	645	608	5.2887	0.50351	38.202	665630	11926000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.273	8.223	8.223	216.4	201.7	6.766	0	6.766	0	0	0	0		NaN	NaN	582521.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	646	609	5.2971	0.51633	38.778	660380	12098000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.272	8.214	8.214	216.3	201.6	6.737	0	6.737	0	0	0	0		NaN	NaN	600307.6	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	647	610	5.3057	0.50923	39.639	700970	11646000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.271	8.204	8.204	216.2	201.6	6.708	0	6.708	0	0	0	0		NaN	NaN	590563	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	648	611	5.3142	0.51284	40.259	689900	11803000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.27	8.194	8.194	216.1	201.6	6.679	0	6.679	0	0	0	0		NaN	NaN	603957.5	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	649	612	5.3227	0.49933	39.5	772690	11503000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.269	8.184	8.184	216	201.5	6.651	0	6.651	0	0	0	0		NaN	NaN	573603.8	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	650	613	5.3311	0.50849	38.833	767960	11893000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.268	8.174	8.174	215.9	201.5	6.622	0	6.622	0	0	0	0		NaN	NaN	583981.8	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	651	614	5.3395	0.51799	37.732	821590	12762000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.267	8.164	8.164	215.8	201.5	6.594	0	6.594	0	0	0	0		NaN	NaN	614859.4	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	652	615	5.3482	0.51061	37.059	879770	12580000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.266	8.154	8.154	215.7	201.4	6.564	0	6.564	0	0	0	0		NaN	NaN	595150.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	653	616	5.3567	0.52377	37.948	963750	12800000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.265	8.144	8.144	215.6	201.4	6.536	0	6.536	0	0	0	0		NaN	NaN	612203.6	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	654	617	5.3654	0.5137	38.346	1053100	12870000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.264	8.134	8.134	215.5	201.4	6.506	0	6.506	0	0	0	0		NaN	NaN	622894.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	655	618	5.374	0.50732	38.827	1151800	12591000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.263	8.124	8.124	215.4	201.3	6.477	0	6.477	0	0	0	0		NaN	NaN	610689.8	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	656	619	5.3824	0.51413	40.14	1220400	12855000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.262	8.115	8.115	215.3	201.3	6.448	0	6.448	0	0	0	0		NaN	NaN	637507.6	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	657	620	5.391	0.50571	39.394	1293800	12701000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.261	8.105	8.105	215.2	201.3	6.419	0	6.419	0	0	0	0		NaN	NaN	631872.8	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	658	621	5.3994	0.51779	38.706	1371300	12769000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.26	8.095	8.095	215.1	201.2	6.391	0	6.391	0	0	0	0		NaN	NaN	614997.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	659	622	5.4081	0.51393	38.315	1467100	13712000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.259	8.085	8.085	215	201.2	6.362	0	6.362	0	0	0	0		NaN	NaN	653224.5	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	660	623	5.4166	0.51564	35.927	1519700	14009000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.258	8.075	8.075	215	201.2	6.333	0	6.333	0	0	0	0		NaN	NaN	630451.2	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	661	624	5.4252	0.51118	36.272	1534800	13960000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.257	8.065	8.065	214.9	201.1	6.304	0	6.304	0	0	0	0		NaN	NaN	629116.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	662	625	5.4337	0.52949	35.844	1564400	14288000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.255	8.055	8.055	214.8	201.1	6.275	0	6.275	0	0	0	0		NaN	NaN	642906.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	663	626	5.4426	0.51001	36.655	1549300	13785000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.254	8.045	8.045	214.7	201.1	6.245	0	6.245	0	0	0	0		NaN	NaN	630698.8	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	664	627	5.4511	0.51504	37.692	1610400	13863000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.253	8.035	8.035	214.6	201	6.216	0	6.216	0	0	0	0		NaN	NaN	641903.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	665	628	5.4596	0.50065	36.933	1577200	13644000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.252	8.025	8.025	214.5	201	6.187	0	6.187	0	0	0	0		NaN	NaN	625116.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	666	629	5.468	0.49544	34.701	1571800	14315000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.251	8.015	8.015	214.4	201	6.159	0	6.159	0	0	0	0		NaN	NaN	613440.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	667	630	5.4762	0.5165	34.359	1569200	14746000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.25	8.006	8.006	214.3	200.9	6.131	0	6.131	0	0	0	0		NaN	NaN	639187.2	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	668	631	5.4849	0.5135	35.229	1622900	14844000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.249	7.996	7.996	214.2	200.9	6.102	0	6.102	0	0	0	0		NaN	NaN	649076.5	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	669	632	5.4934	0.50809	35.913	1524000	14179000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.248	7.986	7.986	214.1	200.9	6.073	0	6.073	0	0	0	0		NaN	NaN	635813.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	670	633	5.5019	0.5125	37.282	1565500	13473000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.247	7.976	7.976	214	200.8	6.044	0	6.044	0	0	0	0		NaN	NaN	623763.8	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	671	634	5.5104	0.51807	38.628	1526400	13356000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.246	7.966	7.966	213.9	200.8	6.015	0	6.015	0	0	0	0		NaN	NaN	642077.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	672	635	5.5191	0.51513	36.559	1499100	13484000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.245	7.956	7.956	213.8	200.8	5.986	0	5.986	0	0	0	0		NaN	NaN	618745.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	673	636	5.5276	0.4977	35.261	1460800	13930000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.244	7.946	7.946	213.7	200.7	5.957	0	5.957	0	0	0	0		NaN	NaN	608222.5	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	674	637	5.5359	0.51398	34.051	1506300	14577000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.243	7.937	7.937	213.6	200.7	5.929	0	5.929	0	0	0	0		NaN	NaN	617823.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	675	638	5.5445	0.50846	34.051	1396800	14339000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.242	7.927	7.927	213.5	200.7	5.9	0	5.9	0	0	0	0		NaN	NaN	605223.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	676	639	5.553	0.50726	35.127	1373200	13691000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.24	7.917	7.917	213.4	200.7	5.876	0	5.876	0	0	0	0		NaN	NaN	601039.6	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	677	640	5.5614	0.5022	36.605	1390600	13467000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.235	7.907	7.907	213.4	200.7	5.863	0	5.863	0	0	0	0		NaN	NaN	621508.4	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	678	641	5.5698	0.52088	36.946	1351700	13439000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.23	7.898	7.898	213.4	200.7	5.849	0	5.849	0	0	0	0		NaN	NaN	619893.7	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	679	642	5.5785	0.71111	35.571	1275700	13629000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.226	7.888	7.888	213.4	200.7	5.835	0	5.835	0	0	0	0		NaN	NaN	606806.8	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	680	643	5.5903	0.51009	33.966	1324800	14146000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.219	7.874	7.874	213.3	200.7	5.816	0	5.816	0	0	0	0		NaN	NaN	596787.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	681	644	5.5988	0.50437	34.555	1332200	14088000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.215	7.865	7.865	213.3	200.7	5.802	0	5.802	0	0	0	0		NaN	NaN	608088.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	682	645	5.6072	0.5191	34.746	1245500	14137000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.21	7.855	7.855	213.3	200.7	5.789	0	5.789	0	0	0	0		NaN	NaN	612694.7	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	683	646	5.6159	0.51332	35.125	1261000	13766000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.205	7.845	7.845	213.2	200.7	5.775	0	5.775	0	0	0	0		NaN	NaN	610901.4	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	684	647	5.6244	0.50311	34.975	1246600	13818000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.201	7.836	7.836	213.2	200.8	5.761	0	5.761	0	0	0	0		NaN	NaN	606009.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	685	648	5.6328	0.51109	35.519	1237600	13093000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.196	7.826	7.826	213.2	200.8	5.747	0	5.747	0	0	0	0		NaN	NaN	588238.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	686	649	5.6414	0.51184	36.972	1204400	12872000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.192	7.816	7.816	213.2	200.8	5.734	0	5.734	0	0	0	0		NaN	NaN	596771.6	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	687	650	5.6499	0.53078	38.001	1129400	12393000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.187	7.807	7.807	213.1	200.8	5.72	0	5.72	0	0	0	0		NaN	NaN	594325.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	688	651	5.6587	0.51321	38.425	1105400	12499000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.182	7.797	7.797	213.1	200.8	5.705	0	5.705	0	0	0	0		NaN	NaN	605797.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	689	652	5.6673	0.51639	37.447	1129100	12613000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.178	7.787	7.787	213.1	200.8	5.692	0	5.692	0	0	0	0		NaN	NaN	582898.6	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	690	653	5.6759	0.51644	37.395	1086400	12282000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.173	7.777	7.777	213.1	200.8	5.678	0	5.678	0	0	0	0		NaN	NaN	576642.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	691	654	5.6845	0.5026	36.321	1072600	12616000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.168	7.767	7.767	213	200.8	5.664	0	5.664	0	0	0	0		NaN	NaN	574489.2	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	692	655	5.6929	0.50889	35.59	1058100	13074000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.164	7.758	7.758	213	200.8	5.65	0	5.65	0	0	0	0		NaN	NaN	583930.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	693	656	5.7014	0.50428	34.582	1001600	13356000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.159	7.748	7.748	213	200.9	5.637	0	5.637	0	0	0	0		NaN	NaN	577291.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	694	657	5.7098	0.51641	34.598	1036100	13374000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.155	7.739	7.739	213	200.9	5.623	0	5.623	0	0	0	0		NaN	NaN	584613.4	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	695	658	5.7184	0.49971	34.688	1017000	12999000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.15	7.729	7.729	212.9	200.9	5.609	0	5.609	0	0	0	0		NaN	NaN	558732.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	696	659	5.7267	0.50111	35.14	1020400	12862000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.145	7.72	7.72	212.9	200.9	5.596	0	5.596	0	0	0	0		NaN	NaN	574388.6	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	697	660	5.735	0.50408	35.778	1038100	12594000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.141	7.71	7.71	212.9	200.9	5.582	0	5.582	0	0	0	0		NaN	NaN	571015.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	698	661	5.7434	0.52073	37.379	946480	11991000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.136	7.7	7.7	212.9	200.9	5.569	0	5.569	0	0	0	0		NaN	NaN	561602.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	699	662	5.7521	0.51215	37.753	916290	11857000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.132	7.691	7.691	212.8	200.9	5.555	0	5.555	0	0	0	0		NaN	NaN	565079.8	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	700	663	5.7607	0.51965	37.776	953420	11732000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.127	7.681	7.681	212.8	200.9	5.541	0	5.541	0	0	0	0		NaN	NaN	566289.8	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	701	664	5.7693	0.51041	37.161	929750	11926000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.122	7.671	7.671	212.8	200.9	5.527	0	5.527	0	0	0	0		NaN	NaN	563222.4	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	702	665	5.7778	0.5127	36.809	913400	12452000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.118	7.661	7.661	212.8	201	5.513	0	5.513	0	0	0	0		NaN	NaN	584593.7	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	703	666	5.7864	0.5046	35.871	906290	12559000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.113	7.652	7.652	212.7	201	5.5	0	5.5	0	0	0	0		NaN	NaN	569922.6	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	704	667	5.7948	0.50586	34.376	896450	12966000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.109	7.642	7.642	212.7	201	5.486	0	5.486	0	0	0	0		NaN	NaN	573472.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	705	668	5.8032	0.51175	34.433	869870	12822000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.104	7.633	7.633	212.7	201	5.472	0	5.472	0	0	0	0		NaN	NaN	558234.4	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	706	669	5.8117	0.50463	35.219	888950	12385000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.099	7.623	7.623	212.7	201	5.459	0	5.459	0	0	0	0		NaN	NaN	554151.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	707	670	5.8202	0.52008	36.125	843950	12273000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.095	7.613	7.613	212.6	201	5.445	0	5.445	0	0	0	0		NaN	NaN	564506.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	708	671	5.8288	0.52111	36.268	876350	11969000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.09	7.604	7.604	212.6	201	5.431	0	5.431	0	0	0	0		NaN	NaN	552837.4	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	709	672	5.8375	0.50909	36.635	813750	12043000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.086	7.594	7.594	212.6	201	5.417	0	5.417	0	0	0	0		NaN	NaN	555741.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	710	673	5.846	0.51161	36.028	798440	12184000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.081	7.584	7.584	212.6	201.1	5.403	0	5.403	0	0	0	0		NaN	NaN	553591.8	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	711	674	5.8545	0.50371	35.254	796620	12523000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.076	7.58	7.58	212.5	201	5.387	0	5.387	0	0	0	0		NaN	NaN	557942.4	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	712	675	5.8629	0.51599	34.991	809520	12282000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.071	7.581	7.581	212.4	201	5.369	0	5.369	0	0	0	0		NaN	NaN	546567.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	713	676	5.8715	0.50411	35.654	784840	12584000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.067	7.582	7.582	212.3	200.9	5.351	0	5.351	0	0	0	0		NaN	NaN	570593.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	714	677	5.8799	0.50775	34.5	754280	12677000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.062	7.583	7.583	212.2	200.8	5.333	0	5.333	0	0	0	0		NaN	NaN	557813.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	715	678	5.8884	0.50835	33.433	819000	13038000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.057	7.584	7.584	212.1	200.7	5.315	0	5.315	0	0	0	0		NaN	NaN	551608.5	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	716	679	5.8969	0.52225	34.189	755830	12379000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.052	7.585	7.585	211.9	200.7	5.296	0	5.296	0	0	0	0		NaN	NaN	538439.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	717	680	5.9056	0.49481	35.195	801990	11696000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.048	7.586	7.586	211.8	200.6	5.278	0	5.278	0	0	0	0		NaN	NaN	523949.9	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	718	681	5.9138	0.52248	37.694	764430	11415000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.043	7.587	7.587	211.7	200.5	5.26	0	5.26	0	0	0	0		NaN	NaN	548914.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	719	682	5.9225	0.51164	37.312	730200	11131000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.038	7.588	7.588	211.6	200.5	5.241	0	5.241	0	0	0	0		NaN	NaN	537503.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	720	683	5.931	0.51553	38.394	730020	10944000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.033	7.589	7.589	211.5	200.4	5.223	0	5.223	0	0	0	0		NaN	NaN	536652.8	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	721	684	5.9396	0.52217	39.024	698370	10941000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.028	7.59	7.59	211.4	200.3	5.205	0	5.205	0	0	0	0		NaN	NaN	543337.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	722	685	5.9483	0.51733	39.17	693840	10877000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.023	7.591	7.591	211.3	200.3	5.186	0	5.186	0	0	0	0		NaN	NaN	549005.5	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	723	686	5.957	0.52686	37.812	714120	11301000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.019	7.592	7.592	211.2	200.2	5.168	0	5.168	0	0	0	0		NaN	NaN	544044.6	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	724	687	5.9657	0.51899	37.373	712400	11470000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.014	7.593	7.593	211	200.1	5.149	0	5.149	0	0	0	0		NaN	NaN	552659.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	725	688	5.9744	0.5092	37.252	667670	10944000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.009	7.594	7.594	210.9	200	5.13	0	5.13	0	0	0	0		NaN	NaN	525061.5	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	726	689	5.9829	0.52151	36.774	663450	11037000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	4.004	7.595	7.595	210.8	200	5.112	0	5.112	0	0	0	0		NaN	NaN	521016.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	727	690	5.9916	0.73045	36.856	654650	11008000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	3.999	7.596	7.596	210.7	199.9	5.093	0	5.093	0	0	0	0		NaN	NaN	521945.3	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	728	691	6.0037	0.509	36.424	657080	10949000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	3.992	7.597	7.597	210.5	199.8	5.067	0	5.067	0	0	0	0		NaN	NaN	510825.2	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	729	692	6.0122	0.50694	36.448	613760	11095000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	3.988	7.598	7.598	210.4	199.7	5.049	0	5.049	0	0	0	0		NaN	NaN	516025.1	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	730	693	6.0207	0.52248	37.419	657560	10967000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	3.983	7.599	7.599	210.3	199.7	5.031	0	5.031	0	0	0	0		NaN	NaN	529950.8	NaN
01625b_GA4-TUM_first_pool_25_01_01-3xHCD-1h-R1	731	694	6.0294	0.51813	37.254	627220	10646000	0	-0.29282	TUM_first_pool_25_01_01-3xHCD-1h-R1-tryptic	3.978	7.6	7.6	210.2	199.6	5.012	0	5.012	0	0	0	0		NaN	NaN	511731	NaN
