Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Experiment	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	MS/MS / s	Identified MS/MS / s	MS/MS identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	349	348	3.1798	0.53395	35.859	1458300	13844000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.707	9.721	9.721	172.7	165.5	3.415	0	3.415	0	0	0	0		NaN	NaN	627407.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	350	349	3.1887	0.55183	35.6	1484100	13585000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.708	9.719	9.719	172.7	165.5	3.425	0	3.425	0	0	0	0		NaN	NaN	614175.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	351	350	3.1979	0.54626	34.897	1538300	14136000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.708	9.715	9.715	172.8	165.4	3.435	0	3.435	0	0	0	0		NaN	NaN	623875.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	352	351	3.207	0.52636	35.174	1499800	13998000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.709	9.712	9.712	172.8	165.4	3.446	0	3.446	0	0	0	0		NaN	NaN	629472.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	353	352	3.2158	0.54045	36.028	1488300	13542000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.709	9.71	9.71	172.8	165.4	3.456	0	3.456	0	0	0	0		NaN	NaN	622251.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	354	353	3.2248	0.54889	36.24	1516000	13706000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.71	9.707	9.707	172.8	165.4	3.466	0	3.466	0	0	0	0		NaN	NaN	630140.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	355	354	3.234	0.54185	37.112	1471700	13281000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.71	9.704	9.704	172.8	165.4	3.476	0	3.476	0	0	0	0		NaN	NaN	630681	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	356	355	3.243	0.53218	38.204	1491800	12639000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.711	9.701	9.701	172.8	165.4	3.487	0	3.487	0	0	0	0		NaN	NaN	607319.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	357	356	3.2519	0.54291	36.82	1493500	13350000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.711	9.698	9.698	172.8	165.4	3.497	0	3.497	0	0	0	0		NaN	NaN	623191.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	358	357	3.2609	0.54347	37.593	1493900	13144000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.712	9.695	9.695	172.8	165.4	3.507	0	3.507	0	0	0	0		NaN	NaN	631447.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	359	358	3.27	0.53833	37.642	1456400	13311000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.712	9.692	9.692	172.8	165.4	3.517	0	3.517	0	0	0	0		NaN	NaN	635993.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	360	359	3.2789	0.52787	37.509	1448600	13690000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.713	9.689	9.689	172.8	165.4	3.528	0	3.528	0	0	0	0		NaN	NaN	649094.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	361	360	3.2877	0.75143	36.054	1545900	13534000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.713	9.686	9.686	172.8	165.3	3.538	0	3.538	0	0	0	0		NaN	NaN	622773.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	362	361	3.3003	0.51526	35.744	1512300	13878000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.714	9.682	9.682	172.8	165.3	3.552	0	3.552	0	0	0	0		NaN	NaN	630382.2	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	363	362	3.3089	0.54249	35.246	1512200	13822000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.715	9.679	9.679	172.8	165.3	3.562	0	3.562	0	0	0	0		NaN	NaN	626043.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	364	363	3.3179	0.54006	35.332	1490300	13868000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.715	9.676	9.676	172.8	165.3	3.572	0	3.572	0	0	0	0		NaN	NaN	622616	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	365	364	3.3269	0.52564	35.195	1529000	14100000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.716	9.673	9.673	172.8	165.3	3.582	0	3.582	0	0	0	0		NaN	NaN	626388.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	366	365	3.3357	0.53461	35.026	1530200	13979000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.716	9.67	9.67	172.9	165.3	3.592	0	3.592	0	0	0	0		NaN	NaN	620462.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	367	366	3.3446	0.52869	34.947	1530700	13791000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.717	9.667	9.667	172.9	165.3	3.602	0	3.602	0	0	0	0		NaN	NaN	615143.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	368	367	3.3534	0.52537	35.312	1523000	13812000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.717	9.664	9.664	172.9	165.3	3.612	0	3.612	0	0	0	0		NaN	NaN	624787.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	369	368	3.3621	0.55186	35.28	1539200	14266000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.718	9.661	9.661	172.9	165.2	3.622	0	3.622	0	0	0	0		NaN	NaN	634494.5	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	370	369	3.3713	0.52869	35.642	1571900	13990000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.718	9.658	9.658	172.9	165.2	3.633	0	3.633	0	0	0	0		NaN	NaN	633090.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	371	370	3.3801	0.53802	36.145	1478100	13478000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.719	9.655	9.655	172.9	165.2	3.643	0	3.643	0	0	0	0		NaN	NaN	612045.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	372	371	3.3891	0.52872	35.547	1497200	13542000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.719	9.652	9.652	172.9	165.2	3.653	0	3.653	0	0	0	0		NaN	NaN	610841.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	373	372	3.3979	0.55334	35.622	1540700	13644000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.72	9.649	9.649	172.9	165.2	3.663	0	3.663	0	0	0	0		NaN	NaN	611938.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	374	373	3.4071	0.5255	35.399	1591000	13700000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.72	9.646	9.646	172.9	165.2	3.673	0	3.673	0	0	0	0		NaN	NaN	616882.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	375	374	3.4159	0.54222	37.904	1517600	13193000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.721	9.643	9.643	172.9	165.2	3.683	0	3.683	0	0	0	0		NaN	NaN	623485.5	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	376	375	3.4249	0.54796	37.836	1530200	13584000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.721	9.64	9.64	172.9	165.2	3.694	0	3.694	0	0	0	0		NaN	NaN	647658.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	377	376	3.4341	0.53049	38.006	1528200	13263000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.722	9.637	9.637	172.9	165.2	3.704	0	3.704	0	0	0	0		NaN	NaN	641303.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	378	377	3.4429	0.53833	38.636	1481600	13324000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.722	9.634	9.634	172.9	165.2	3.714	0	3.714	0	0	0	0		NaN	NaN	657804.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	379	378	3.4519	0.5465	37.747	1467700	13231000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.722	9.633	9.633	173	165.1	3.724	0	3.724	0	0	0	0		NaN	NaN	629879.7	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	380	379	3.461	0.52683	35.534	1535600	13958000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.638	9.638	173	165.2	3.733	0	3.733	0	0	0	0		NaN	NaN	619023.7	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	381	380	3.4698	0.5291	35.647	1503900	14200000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.644	9.644	173	165.2	3.742	0	3.742	0	0	0	0		NaN	NaN	637548.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	382	381	3.4786	0.5465	34.782	1543300	14224000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.649	9.649	173.1	165.2	3.75	0	3.75	0	0	0	0		NaN	NaN	631683.7	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	383	382	3.4877	0.53196	34.218	1554400	14147000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.654	9.654	173.1	165.2	3.759	0	3.759	0	0	0	0		NaN	NaN	611628.7	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	384	383	3.4966	0.51684	35.805	1550500	14163000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.659	9.659	173.1	165.2	3.768	0	3.768	0	0	0	0		NaN	NaN	639259.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	385	384	3.5052	0.5601	35.638	1572300	13797000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.664	9.664	173.2	165.2	3.776	0	3.776	0	0	0	0		NaN	NaN	622993.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	386	385	3.5145	0.5386	34.715	1497100	13910000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.67	9.67	173.2	165.3	3.785	0	3.785	0	0	0	0		NaN	NaN	604860.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	387	386	3.5235	0.54152	34.333	1587200	14471000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.675	9.675	173.2	165.3	3.794	0	3.794	0	0	0	0		NaN	NaN	634632.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	388	387	3.5325	0.54195	34.353	1519900	14485000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.68	9.68	173.3	165.3	3.803	0	3.803	0	0	0	0		NaN	NaN	628771.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	389	388	3.5415	0.53308	34.205	1554900	14180000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.686	9.686	173.3	165.3	3.812	0	3.812	0	0	0	0		NaN	NaN	618629.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	390	389	3.5504	0.53052	34.699	1512700	14319000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.691	9.691	173.3	165.3	3.821	0	3.821	0	0	0	0		NaN	NaN	625975.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	391	390	3.5593	0.55235	34.167	1547900	14714000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.696	9.696	173.4	165.3	3.829	0	3.829	0	0	0	0		NaN	NaN	635015.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	392	391	3.5685	0.53093	33.708	1454700	13972000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.701	9.701	173.4	165.4	3.838	0	3.838	0	0	0	0		NaN	NaN	601911.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	393	392	3.5773	0.5244	35.782	1471800	13684000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.723	9.707	9.707	173.4	165.4	3.847	0	3.847	0	0	0	0		NaN	NaN	619881.7	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	394	393	3.5861	0.53355	36.138	1491900	13512000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.712	9.712	173.5	165.4	3.855	0	3.855	0	0	0	0		NaN	NaN	627975.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	395	394	3.595	0.54311	35.885	1513200	13378000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.717	9.717	173.5	165.4	3.864	0	3.864	0	0	0	0		NaN	NaN	610160.5	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	396	395	3.604	0.53977	36.221	1490600	13483000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.722	9.722	173.5	165.4	3.873	0	3.873	0	0	0	0		NaN	NaN	619870.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	397	396	3.613	0.52444	36.659	1499700	13522000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.728	9.728	173.6	165.4	3.882	0	3.882	0	0	0	0		NaN	NaN	628993.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	398	397	3.6218	0.54411	36.527	1493800	13186000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.733	9.733	173.6	165.5	3.89	0	3.89	0	0	0	0		NaN	NaN	611519.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	399	398	3.6308	0.54052	36.998	1483100	13629000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.738	9.738	173.6	165.5	3.899	0	3.899	0	0	0	0		NaN	NaN	639659.2	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	400	399	3.6398	0.53746	36.047	1488800	13558000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.743	9.743	173.7	165.5	3.908	0	3.908	0	0	0	0		NaN	NaN	618634.7	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	401	400	3.6488	0.55371	36.712	1480700	13488000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.749	9.749	173.7	165.5	3.917	0	3.917	0	0	0	0		NaN	NaN	625344.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	402	401	3.658	0.54159	36.002	1516000	13683000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.754	9.754	173.7	165.5	3.926	0	3.926	0	0	0	0		NaN	NaN	621109.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	403	402	3.667	0.5455	36.768	1541300	13676000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.759	9.759	173.8	165.5	3.935	0	3.935	0	0	0	0		NaN	NaN	631362.5	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	404	403	3.6761	0.53957	37.064	1456400	13585000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.765	9.765	173.8	165.6	3.944	0	3.944	0	0	0	0		NaN	NaN	637644.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	405	404	3.6851	0.54361	36.196	1490200	13139000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.77	9.77	173.8	165.6	3.952	0	3.952	0	0	0	0		NaN	NaN	607972.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	406	405	3.6942	0.53687	36.054	1472300	13455000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.775	9.775	173.9	165.6	3.961	0	3.961	0	0	0	0		NaN	NaN	615995.7	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	407	406	3.7031	0.53985	35.93	1486000	13518000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.724	9.78	9.78	173.9	165.6	3.97	0	3.97	0	0	0	0		NaN	NaN	615271.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	408	407	3.7121	0.53883	36.569	1450000	12996000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.725	9.786	9.786	173.9	165.6	3.979	0	3.979	0	0	0	0		NaN	NaN	602474.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	409	408	3.7211	0.53239	36.782	1496900	13635000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.725	9.791	9.791	174	165.6	3.988	0	3.988	0	0	0	0		NaN	NaN	636546.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	410	409	3.73	0.53697	35.912	1541500	14009000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.725	9.796	9.796	174	165.7	3.996	0	3.996	0	0	0	0		NaN	NaN	634168.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	411	410	3.7389	0.54482	36.019	1521900	14245000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.725	9.801	9.801	174	165.7	4.005	0	4.005	0	0	0	0		NaN	NaN	643341.7	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	412	411	3.748	0.54651	35.72	1471700	14084000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.725	9.807	9.807	174.1	165.7	4.014	0	4.014	0	0	0	0		NaN	NaN	634453.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	413	412	3.7571	0.52584	36.115	1489400	13959000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.726	9.808	9.808	174	165.7	4.007	0	4.007	0	0	0	0		NaN	NaN	633264.2	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	414	413	3.7659	0.53182	36.269	1495200	13243000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.727	9.808	9.808	174	165.7	3.996	0	3.996	0	0	0	0		NaN	NaN	600902.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	415	414	3.7748	0.55439	36.101	1495300	13921000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.728	9.808	9.808	174	165.7	3.985	0	3.985	0	0	0	0		NaN	NaN	638987.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	416	415	3.784	0.54746	34.724	1530800	14058000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.729	9.808	9.808	174	165.7	3.974	0	3.974	0	0	0	0		NaN	NaN	614425.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	417	416	3.7931	0.51633	35.718	1538400	13553000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.73	9.808	9.808	174	165.7	3.962	0	3.962	0	0	0	0		NaN	NaN	611414.6	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	418	417	3.8017	0.53651	36.073	1491500	14028000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.731	9.808	9.808	173.9	165.7	3.952	0	3.952	0	0	0	0		NaN	NaN	647121.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	419	418	3.8107	0.51836	36.173	1517200	13187000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.732	9.808	9.808	173.9	165.7	3.94	0	3.94	0	0	0	0		NaN	NaN	599230.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	420	419	3.8193	0.56119	35.853	1511700	13594000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.733	9.808	9.808	173.9	165.7	3.93	0	3.93	0	0	0	0		NaN	NaN	626847.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	421	420	3.8287	0.55571	35.423	1502800	14222000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.734	9.808	9.808	173.9	165.7	3.918	0	3.918	0	0	0	0		NaN	NaN	637379.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	422	421	3.8379	0.54853	35.86	1506300	14200000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.735	9.808	9.808	173.9	165.7	3.907	0	3.907	0	0	0	0		NaN	NaN	642864.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	423	422	3.8471	0.52644	35.291	1530300	13950000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.736	9.807	9.807	173.8	165.7	3.895	0	3.895	0	0	0	0		NaN	NaN	624056.8	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	424	423	3.8558	0.54634	36.352	1527400	13690000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.737	9.807	9.807	173.8	165.7	3.884	0	3.884	0	0	0	0		NaN	NaN	631175.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	425	424	3.8649	0.54339	37.728	1523600	13227000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.738	9.807	9.807	173.8	165.7	3.873	0	3.873	0	0	0	0		NaN	NaN	624437.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	426	425	3.874	0.5366	38.642	1495000	12864000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.739	9.807	9.807	173.8	165.7	3.862	0	3.862	0	0	0	0		NaN	NaN	628299.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	427	426	3.8829	0.52441	39.016	1455300	12456000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.74	9.807	9.807	173.8	165.7	3.851	0	3.851	0	0	0	0		NaN	NaN	610209.2	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	428	427	3.8917	0.5348	38.75	1466000	12382000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.741	9.807	9.807	173.7	165.7	3.84	0	3.84	0	0	0	0		NaN	NaN	604630.2	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	429	428	3.9006	0.52744	37.804	1476300	13264000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.743	9.807	9.807	173.7	165.7	3.829	0	3.829	0	0	0	0		NaN	NaN	631982.9	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	430	429	3.9094	0.74399	37.283	1541400	13176000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.744	9.807	9.807	173.7	165.7	3.818	0	3.818	0	0	0	0		NaN	NaN	616053.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	431	430	3.9218	0.64336	37.127	1490500	13130000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.745	9.807	9.807	173.7	165.7	3.802	0	3.802	0	0	0	0		NaN	NaN	622748.3	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	432	431	3.9325	0.53882	37.081	1491000	12908000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.746	9.807	9.807	173.6	165.7	3.789	0	3.789	0	0	0	0		NaN	NaN	613140.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	433	432	3.9415	0.54372	37.039	1532700	13424000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.747	9.807	9.807	173.6	165.7	3.778	0	3.778	0	0	0	0		NaN	NaN	629827.1	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	434	433	3.9505	0.55637	37.777	1445800	13343000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.748	9.807	9.807	173.6	165.7	3.767	0	3.767	0	0	0	0		NaN	NaN	635035.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	435	434	3.9598	0.53774	37.043	1509700	13275000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.749	9.807	9.807	173.6	165.7	3.755	0	3.755	0	0	0	0		NaN	NaN	619756.4	NaN
01625b_GA1-TUM_first_pool_1_01_01-3xHCD-1h-R1	436	435	3.9688	0.57235	36.548	1498100	13732000	0	-0.98023	TUM_first_pool_1_01_01-3xHCD-1h-R1-tryptic	4.75	9.807	9.807	173.6	165.7	3.744	0	3.744	0	0	0	0		NaN	NaN	639512.8	NaN
