Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Experiment	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	MS/MS / s	Identified MS/MS / s	MS/MS identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	521	496	4.3362	0.52594	39.533	1377700	13380000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.344	8.766	8.766	215	202	6.226	0	6.226	0	0	0	0		NaN	NaN	659667.7	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	522	497	4.345	0.51684	39.212	1351100	13155000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.346	8.764	8.764	215	202	6.213	0	6.213	0	0	0	0		NaN	NaN	646719.3	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	523	498	4.3536	0.51879	39.906	1360000	12777000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.348	8.763	8.763	214.9	202	6.198	0	6.198	0	0	0	0		NaN	NaN	639131.1	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	524	499	4.3622	0.50431	39.612	1325100	12833000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.35	8.763	8.763	214.8	201.9	6.177	0	6.177	0	0	0	0		NaN	NaN	630828.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	525	500	4.3706	0.52385	40.418	1312200	12668000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.352	8.764	8.764	214.7	201.8	6.156	0	6.156	0	0	0	0		NaN	NaN	637463.3	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	526	501	4.3794	0.51724	40.851	1310200	12651000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.355	8.764	8.764	214.6	201.8	6.135	0	6.135	0	0	0	0		NaN	NaN	648245.1	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	527	502	4.388	0.49945	39.608	1352500	12657000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.357	8.764	8.764	214.5	201.7	6.114	0	6.114	0	0	0	0		NaN	NaN	623594.9	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	528	503	4.3963	0.52377	39.692	1359300	12680000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.359	8.764	8.764	214.4	201.7	6.094	0	6.094	0	0	0	0		NaN	NaN	622258.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	529	504	4.405	0.51556	39.869	1313200	12902000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.361	8.765	8.765	214.3	201.6	6.072	0	6.072	0	0	0	0		NaN	NaN	639159.9	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	530	505	4.4136	0.52176	38.469	1327400	13145000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.363	8.765	8.765	214.2	201.5	6.051	0	6.051	0	0	0	0		NaN	NaN	633866.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	531	506	4.4223	0.52523	39.096	1326300	12793000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.365	8.765	8.765	214.1	201.5	6.03	0	6.03	0	0	0	0		NaN	NaN	623175.7	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	532	507	4.4311	0.5363	39.456	1309400	13178000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.368	8.765	8.765	214	201.4	6.009	0	6.009	0	0	0	0		NaN	NaN	651585.2	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	533	508	4.44	0.53501	38.612	1297500	12542000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.37	8.766	8.766	213.9	201.4	5.987	0	5.987	0	0	0	0		NaN	NaN	610259.3	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	534	509	4.4489	0.52714	38.673	1331500	13056000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.372	8.766	8.766	213.8	201.3	5.966	0	5.966	0	0	0	0		NaN	NaN	633660	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	535	510	4.4577	0.52806	39.222	1311800	12862000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.374	8.766	8.766	213.7	201.2	5.944	0	5.944	0	0	0	0		NaN	NaN	635722.9	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	536	511	4.4665	0.527	41.029	1311400	12139000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.376	8.766	8.766	213.6	201.2	5.923	0	5.923	0	0	0	0		NaN	NaN	623559.1	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	537	512	4.4753	0.52011	41.575	1287900	12650000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.379	8.767	8.767	213.5	201.1	5.901	0	5.901	0	0	0	0		NaN	NaN	661504.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	538	513	4.484	0.53295	40.19	1274000	12696000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.381	8.767	8.767	213.4	201.1	5.88	0	5.88	0	0	0	0		NaN	NaN	641062.6	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	539	514	4.4929	0.53464	40.468	1327100	12800000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.383	8.767	8.767	213.3	201	5.859	0	5.859	0	0	0	0		NaN	NaN	651238.6	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	540	515	4.5018	0.5187	39.934	1330500	12696000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.385	8.767	8.767	213.2	201	5.837	0	5.837	0	0	0	0		NaN	NaN	633052.1	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	541	516	4.5104	0.54196	40.577	1325700	12452000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.387	8.768	8.768	213.1	200.9	5.816	0	5.816	0	0	0	0		NaN	NaN	635303.7	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	542	517	4.5195	0.53687	41.287	1254300	12125000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.39	8.768	8.768	213	200.8	5.794	0	5.794	0	0	0	0		NaN	NaN	630541.6	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	543	518	4.5284	0.52434	41.708	1302500	12211000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.392	8.768	8.768	212.9	200.8	5.772	0	5.772	0	0	0	0		NaN	NaN	639789	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	544	519	4.5371	0.53896	41.294	1346600	11984000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.394	8.768	8.768	212.8	200.7	5.751	0	5.751	0	0	0	0		NaN	NaN	625819.3	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	545	520	4.5461	0.54514	41.184	1304400	12561000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.396	8.769	8.769	212.7	200.7	5.729	0	5.729	0	0	0	0		NaN	NaN	653028	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	546	521	4.5552	0.5157	41.821	1299400	11923000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.399	8.769	8.769	212.6	200.6	5.707	0	5.707	0	0	0	0		NaN	NaN	635559.2	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	547	522	4.5638	0.53699	41.881	1331900	12241000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.401	8.769	8.769	212.5	200.5	5.686	0	5.686	0	0	0	0		NaN	NaN	645249	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	548	523	4.5728	0.51813	42.406	1292400	11896000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.403	8.769	8.769	212.4	200.5	5.664	0	5.664	0	0	0	0		NaN	NaN	629969.6	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	549	524	4.5814	0.53204	42.184	1356300	12408000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.405	8.769	8.769	212.3	200.4	5.643	0	5.643	0	0	0	0		NaN	NaN	661638.9	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	550	525	4.5903	0.54351	41.643	1320800	12393000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.407	8.77	8.77	212.2	200.4	5.622	0	5.622	0	0	0	0		NaN	NaN	646416.7	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	551	526	4.5993	0.51639	40.664	1350500	12523000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.41	8.77	8.77	212.1	200.3	5.6	0	5.6	0	0	0	0		NaN	NaN	645507.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	552	527	4.6079	0.53229	41.663	1368600	12230000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.412	8.77	8.77	212	200.2	5.579	0	5.579	0	0	0	0		NaN	NaN	632970.1	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	553	528	4.6168	0.53	40.846	1370200	12476000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.414	8.77	8.77	211.9	200.2	5.557	0	5.557	0	0	0	0		NaN	NaN	640920.3	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	554	529	4.6256	0.74109	39.61	1387900	13019000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.416	8.771	8.771	211.8	200.1	5.536	0	5.536	0	0	0	0		NaN	NaN	643768.1	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	555	530	4.638	0.50746	38.097	1415900	12912000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.419	8.771	8.771	211.7	200	5.505	0	5.505	0	0	0	0		NaN	NaN	619971.2	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	556	531	4.6464	0.52465	39.528	1419800	12959000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.421	8.771	8.771	211.6	200	5.485	0	5.485	0	0	0	0		NaN	NaN	645986	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	557	532	4.6552	0.50906	38.871	1465200	13302000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.423	8.772	8.772	211.5	199.9	5.47	0	5.47	0	0	0	0		NaN	NaN	647534.6	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	558	533	4.6637	0.5195	39.911	1424400	12960000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.423	8.773	8.773	211.4	199.9	5.459	0	5.459	0	0	0	0		NaN	NaN	645013.1	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	559	534	4.6723	0.51484	39.337	1428600	13131000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.424	8.774	8.774	211.3	199.8	5.448	0	5.448	0	0	0	0		NaN	NaN	643584.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	560	535	4.6809	0.67563	39.233	1423300	12959000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.424	8.775	8.775	211.2	199.7	5.438	0	5.438	0	0	0	0		NaN	NaN	632093.2	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	561	536	4.6922	0.5068	39.381	1509500	12850000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.425	8.776	8.776	211.1	199.7	5.424	0	5.424	0	0	0	0		NaN	NaN	638825.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	562	537	4.7006	0.5284	38.298	1522000	13557000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.426	8.777	8.777	211	199.6	5.413	0	5.413	0	0	0	0		NaN	NaN	647695.9	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	563	538	4.7094	0.51069	38.912	1479900	13172000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.427	8.778	8.778	210.9	199.5	5.402	0	5.402	0	0	0	0		NaN	NaN	637668.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	564	539	4.7179	0.51458	39.623	1467800	12864000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.427	8.779	8.779	210.9	199.5	5.392	0	5.392	0	0	0	0		NaN	NaN	634119.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	565	540	4.7265	0.51679	41.207	1502900	13265000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.428	8.779	8.779	210.8	199.4	5.381	0	5.381	0	0	0	0		NaN	NaN	677849.3	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	566	541	4.7351	0.51041	41.21	1490100	12963000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.428	8.78	8.78	210.7	199.3	5.37	0	5.37	0	0	0	0		NaN	NaN	669234.9	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	567	542	4.7436	0.52154	42.944	1499000	12699000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.429	8.781	8.781	210.6	199.3	5.36	0	5.36	0	0	0	0		NaN	NaN	687267.2	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	568	543	4.7523	0.50858	42.687	1515500	12476000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.43	8.782	8.782	210.5	199.2	5.349	0	5.349	0	0	0	0		NaN	NaN	665914.5	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	569	544	4.7608	0.51147	42.594	1525600	12633000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.43	8.783	8.783	210.4	199.2	5.338	0	5.338	0	0	0	0		NaN	NaN	670437.5	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	570	545	4.7693	0.51576	42.299	1494300	12602000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.431	8.784	8.784	210.3	199.1	5.328	0	5.328	0	0	0	0		NaN	NaN	666096.3	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	571	546	4.7779	0.5078	40.835	1536500	13100000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.432	8.785	8.785	210.3	199	5.317	0	5.317	0	0	0	0		NaN	NaN	671745.6	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	572	547	4.7864	0.51656	41.581	1481300	12465000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.432	8.786	8.786	210.2	199	5.307	0	5.307	0	0	0	0		NaN	NaN	646542.9	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	573	548	4.795	0.50866	41.02	1522200	13091000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.433	8.787	8.787	210.1	198.9	5.296	0	5.296	0	0	0	0		NaN	NaN	659869.2	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	574	549	4.8035	0.51762	41.965	1568500	12493000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.433	8.788	8.788	210	198.9	5.285	0	5.285	0	0	0	0		NaN	NaN	646945.8	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	575	550	4.8121	0.71111	40.772	1557300	13102000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.434	8.788	8.788	209.9	198.8	5.275	0	5.275	0	0	0	0		NaN	NaN	667786.8	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	576	551	4.8239	0.51825	41.45	1531200	13023000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.435	8.79	8.79	209.8	198.7	5.26	0	5.26	0	0	0	0		NaN	NaN	668626.9	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	577	552	4.8326	0.51447	40.715	1537900	13571000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.436	8.791	8.791	209.7	198.7	5.249	0	5.249	0	0	0	0		NaN	NaN	688689.9	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	578	553	4.8412	0.51581	39.754	1507700	13055000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.436	8.791	8.791	209.6	198.6	5.239	0	5.239	0	0	0	0		NaN	NaN	648516.8	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	579	554	4.8498	0.52179	40.358	1507000	13161000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.437	8.792	8.792	209.5	198.5	5.228	0	5.228	0	0	0	0		NaN	NaN	660370.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	580	555	4.8585	0.51292	39.437	1550200	13067000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.437	8.793	8.793	209.4	198.5	5.217	0	5.217	0	0	0	0		NaN	NaN	645859.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	581	556	4.867	0.51101	38.66	1524100	12981000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.438	8.794	8.794	209.4	198.4	5.206	0	5.206	0	0	0	0		NaN	NaN	628456	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	582	557	4.8755	0.51035	40.57	1438100	13154000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.439	8.795	8.795	209.3	198.3	5.196	0	5.196	0	0	0	0		NaN	NaN	667883.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	583	558	4.884	0.5262	40.476	1452200	12947000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.439	8.796	8.796	209.2	198.3	5.185	0	5.185	0	0	0	0		NaN	NaN	654758.9	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	584	559	4.8928	0.51478	40.267	1430700	12662000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.44	8.797	8.797	209.1	198.2	5.174	0	5.174	0	0	0	0		NaN	NaN	639768.3	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	585	560	4.9014	0.51118	40.273	1407600	12611000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.441	8.798	8.798	209	198.2	5.164	0	5.164	0	0	0	0		NaN	NaN	634212.8	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	586	561	4.9099	0.51012	40.311	1422200	12711000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.441	8.799	8.799	208.9	198.1	5.153	0	5.153	0	0	0	0		NaN	NaN	642529.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	587	562	4.9184	0.50972	40.085	1417700	12404000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.442	8.8	8.8	208.8	198	5.142	0	5.142	0	0	0	0		NaN	NaN	620644.6	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	588	563	4.9269	0.51272	40.653	1381700	12633000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.443	8.801	8.801	208.7	198	5.132	0	5.132	0	0	0	0		NaN	NaN	636399.8	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	589	564	4.9354	0.4981	39.408	1403700	12707000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.443	8.801	8.801	208.7	197.9	5.121	0	5.121	0	0	0	0		NaN	NaN	635851.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	590	565	4.9437	0.53023	40.429	1341900	12997000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.444	8.802	8.802	208.6	197.9	5.111	0	5.111	0	0	0	0		NaN	NaN	658887.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	591	566	4.9526	0.51187	39.933	1340300	12621000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.444	8.801	8.801	208.5	197.8	5.101	0	5.101	0	0	0	0		NaN	NaN	635502.1	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	592	567	4.9611	0.50972	40.95	1239300	11883000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.442	8.794	8.794	208.4	197.8	5.093	0	5.093	0	0	0	0		NaN	NaN	617647.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	593	568	4.9696	0.51098	40.56	1185100	11746000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.44	8.788	8.788	208.4	197.7	5.085	0	5.085	0	0	0	0		NaN	NaN	597717.6	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	594	569	4.9781	0.51209	40.731	1181600	12354000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.438	8.781	8.781	208.3	197.6	5.077	0	5.077	0	0	0	0		NaN	NaN	634315.1	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	595	570	4.9867	0.52051	39.436	1178400	12266000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.436	8.774	8.774	208.2	197.6	5.069	0	5.069	0	0	0	0		NaN	NaN	608255.9	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	596	571	4.9953	0.5141	38.866	1174900	12630000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.435	8.767	8.767	208.2	197.5	5.061	0	5.061	0	0	0	0		NaN	NaN	622826.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	597	572	5.0039	0.51973	39.63	1111000	12022000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.433	8.761	8.761	208.1	197.5	5.053	0	5.053	0	0	0	0		NaN	NaN	608483.6	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	598	573	5.0126	0.51544	40.768	1059800	12293000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.431	8.754	8.754	208	197.4	5.045	0	5.045	0	0	0	0		NaN	NaN	636963.9	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	599	574	5.0211	0.50686	41.133	1038300	11895000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.429	8.747	8.747	208	197.4	5.037	0	5.037	0	0	0	0		NaN	NaN	627421.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	600	575	5.0296	0.50975	40.534	981130	11807000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.427	8.74	8.74	207.9	197.3	5.029	0	5.029	0	0	0	0		NaN	NaN	604884.3	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	601	576	5.0381	0.50569	38.533	956280	12185000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.425	8.734	8.734	207.8	197.3	5.022	0	5.022	0	0	0	0		NaN	NaN	594076.3	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	602	577	5.0465	0.51742	38.063	955940	12324000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.424	8.727	8.727	207.7	197.2	5.014	0	5.014	0	0	0	0		NaN	NaN	591665.3	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	603	578	5.0551	0.51003	38.369	883360	12217000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.422	8.72	8.72	207.7	197.2	5.006	0	5.006	0	0	0	0		NaN	NaN	598088	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	604	579	5.0636	0.51467	38.146	877920	12439000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.42	8.714	8.714	207.6	197.1	4.998	0	4.998	0	0	0	0		NaN	NaN	601826.6	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	605	580	5.0722	0.50634	36.979	896090	12241000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.418	8.707	8.707	207.5	197.1	4.99	0	4.99	0	0	0	0		NaN	NaN	577762.4	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	606	581	5.0807	0.51258	37.965	838540	12020000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.416	8.7	8.7	207.5	197	4.982	0	4.982	0	0	0	0		NaN	NaN	583190.5	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	607	582	5.0892	0.50674	40.201	818230	11811000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.414	8.694	8.694	207.4	197	4.974	0	4.974	0	0	0	0		NaN	NaN	606495.8	NaN
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	608	583	5.0976	0.51384	41.293	808330	11477000	0	-0.31586	TUM_first_pool_17_01_01-3xHCD-1h-R1-tryptic	4.413	8.687	8.687	207.3	196.9	4.966	0	4.966	0	0	0	0		NaN	NaN	602606.9	NaN
